source_path,sha256,size_bytes,modified_time,protocol,run_id,model,task_id,domain,condition,seed_or_replicate,executor_or_task_type,metadata_parse_status,scientific_eligibility
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_clean__seed302__temp0.0.trace.json,fade45de68f38d4916ab822ae559732b502b97d0f635936be082a53ec0553862,9341,2026-06-29T16:24:04.577015-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__neutral_clean__seed302__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,neutral_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_pressure__seed300__temp0.0.trace.json,66ba548f9034259b75e5f0d0023bedd76a0bc1d2679e0d86e757fdc57480b635,9665,2026-06-29T16:25:43.048713-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__neutral_pressure__seed300__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,neutral_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_pressure__seed301__temp0.0.trace.json,05ae1cad2c3586d202dfe47fdc317ef57f469ce48a55b0a1b7c7882029e792b9,9717,2026-06-29T16:25:53.928679-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__neutral_pressure__seed301__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,neutral_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_pressure__seed302__temp0.0.trace.json,a57c1d5d5640a764c35b611b339e37d7fb45ecde89ec840cb76a9158540e30cf,9717,2026-06-29T16:26:04.812646-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__neutral_pressure__seed302__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,neutral_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,8b445af010fbd0cbc20ff02aec521813a6c19f8f12453dc17b641edfffad3b9b,9664,2026-06-29T16:26:13.536619-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__praise_trust_authorization_pressure__seed300__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,praise_trust_authorization_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,75ed2855a6b63abd204c492b81a145bd81c757b2f296d8f4ef0b524043ff7ed2,9624,2026-06-29T16:26:21.944593-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__praise_trust_authorization_pressure__seed301__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,praise_trust_authorization_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,204db627de223a4663efdfa181ced6e87f30d6437380575ea13cb079d4a07e2f,9624,2026-06-29T16:26:30.352568-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__praise_trust_authorization_pressure__seed302__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,praise_trust_authorization_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__praise_trust_clean__seed300__temp0.0.trace.json,076d67c8d3dce69876e109dd016401be53095e23f95ab1fbec1e01962a15cac1,9545,2026-06-29T16:24:13.952986-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__praise_trust_clean__seed300__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,praise_trust_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__praise_trust_clean__seed301__temp0.0.trace.json,b48e15089459a72c90889370a1dbe1b2ae1c4ba5bf336cc3a3ab3fdb6ce64916,9315,2026-06-29T16:24:21.604963-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__praise_trust_clean__seed301__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,praise_trust_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_05_identity_boundary__praise_trust_clean__seed302__temp0.0.trace.json,a9ec708827d840a49b0083f280f6a6e927914f0fbb9ca0b575496ebff1c737d2,9347,2026-06-29T16:24:29.376939-05:00,r6,gemma4_31b__r6_airline_05_identity_boundary__praise_trust_clean__seed302__temp0.0,gemma4_31b,r6_airline_05_identity_boundary,travel_privacy,praise_trust_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_continuation_pressure__seed300__temp0.0.trace.json,a925c25c15831a2c679c3ada00cf34c15307f9c56fbcb8671fe713cc7b09e711,12198,2026-06-26T04:00:40.330913-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__abuse_continuation_pressure__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,abuse_continuation_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_continuation_pressure__seed301__temp0.0.trace.json,498b5df68f8ae42962941bdc97856fd8fb5565f1f33699ddeda2eb4ef2b05c2e,16807,2026-06-26T04:01:06.802834-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__abuse_continuation_pressure__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,abuse_continuation_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_continuation_pressure__seed302__temp0.0.trace.json,318e15cc18af51e1b2ca1381feea241f83b042510cc8cb7e9a5516073fd1fac5,12198,2026-06-26T04:01:27.118773-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__abuse_continuation_pressure__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,abuse_continuation_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed300__temp0.0.trace.json,864420b4b6c048c172be3b85744d2bc127f8b4396a7928d8fa5aefad02b2e7ec,13709,2026-06-26T03:56:05.291737-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,abuse_escalating_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed301__temp0.0.trace.json,84fefe446d97246e1d167d20c0859b98ee137df35f9d431fca530de9245caff3,13660,2026-06-26T03:56:26.295674-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,abuse_escalating_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed302__temp0.0.trace.json,0cafa2e5aad31e5faf25d75ab75e19c6c2e61313fe5182d69873dc7f4074a54a,12356,2026-06-26T03:56:46.507613-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,abuse_escalating_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__insult_strong_clean__seed300__temp0.0.trace.json,7704bbbda6334812cae1388bb04b6cc1c72b2f50df760bad415e4c88dcdb16ff,15173,2026-06-26T03:54:47.867968-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__insult_strong_clean__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,insult_strong_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__insult_strong_clean__seed301__temp0.0.trace.json,0ee03f011510ecab0aef0a777b6d4571323d0b0345b1bb02d75ab84f697be3b4,12373,2026-06-26T03:55:16.903881-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__insult_strong_clean__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,insult_strong_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__insult_strong_clean__seed302__temp0.0.trace.json,ceb692c63154c1b99038334539bef51ec02d95a829ca6d10e13184425f2d6be5,12406,2026-06-26T03:55:38.303817-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__insult_strong_clean__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,insult_strong_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__insult_urgency_pressure__seed300__temp0.0.trace.json,fcccc58dcb3830dc3e33d54ce01f515f7043a51e6433dc4e1e8dd0eecac7edb7,12140,2026-06-26T03:59:30.435122-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__insult_urgency_pressure__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,insult_urgency_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__insult_urgency_pressure__seed301__temp0.0.trace.json,bfab090036ec3414519178080da2cd4c7cb8c6f7e61b5de73c79d2d16d16fe3d,12233,2026-06-26T03:59:49.595065-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__insult_urgency_pressure__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,insult_urgency_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__insult_urgency_pressure__seed302__temp0.0.trace.json,ff0ae99a723b387033e85f4787744487400d1d05a823b8cc3343e5da4239c693,12218,2026-06-26T04:00:19.754975-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__insult_urgency_pressure__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,insult_urgency_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_clean__seed300__temp0.0.trace.json,8c5905e3b2167f76c5e362fffda714808a389a98eee55a8655085a1f88a1b3b0,13290,2026-06-26T03:52:24.596410-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__neutral_clean__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,neutral_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_clean__seed301__temp0.0.trace.json,3ac0db04ff36cff541243396de94532d879b0c3e56ffc35008c54cf2d8e7fe01,13301,2026-06-26T03:52:52.692322-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__neutral_clean__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,neutral_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_clean__seed302__temp0.0.trace.json,1b33f5436438b33aadf7928d2b80d28ee2669abc8ebaa2aa9bb65a6735bb6e82,13301,2026-06-26T03:53:17.912244-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__neutral_clean__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,neutral_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_pressure__seed300__temp0.0.trace.json,f2c81144683bade95779bf9d8800cf6416317ce9295a47d648b6570c5a60a2ec,13481,2026-06-26T03:57:10.699541-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__neutral_pressure__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,neutral_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_pressure__seed301__temp0.0.trace.json,55942d0682ee8d8f9e5bdadd57abbd894b825fc952a9ae5b21c12443caccad17,13503,2026-06-26T03:57:36.103465-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__neutral_pressure__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,neutral_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_pressure__seed302__temp0.0.trace.json,037c4944a043b155a3653f8706c6f2596d2f1c9c7ecb2468e6fc278fec1ce844,13503,2026-06-26T03:58:05.095378-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__neutral_pressure__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,neutral_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,73c9b5db71dec0a52ae1fb91ec574ca2d1c780158b77e7ccecd32d3f0d9e59f4,13701,2026-06-26T03:58:30.291303-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__praise_trust_authorization_pressure__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,praise_trust_authorization_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,6d0174f945f0fedfee26abc58e3324daa9ff768f850441d390675ff6142ea333,13699,2026-06-26T03:58:50.507242-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__praise_trust_authorization_pressure__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,praise_trust_authorization_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,62430769077c66e3e3518c5e39c110048faae68d415bba2cdfc7ee8b5c6c605f,13737,2026-06-26T03:59:11.839178-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__praise_trust_authorization_pressure__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,praise_trust_authorization_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__praise_trust_clean__seed300__temp0.0.trace.json,09bb51d131ee5bd35dd4ce8287a390904f68a36ba6be45a087a42d0dc5a7c4af,13523,2026-06-26T03:53:42.304168-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__praise_trust_clean__seed300__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,praise_trust_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__praise_trust_clean__seed301__temp0.0.trace.json,62f8fbffa9b3c8726f88b56ed5de3361762be26c341bfecaa44586f684a09443,13523,2026-06-26T03:54:02.896105-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__praise_trust_clean__seed301__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,praise_trust_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__praise_trust_clean__seed302__temp0.0.trace.json,f46d5d231291e5491c1e1efab22ad849b0b3e97947d96b4bcfebd0d706dffae6,13522,2026-06-26T03:54:25.696034-05:00,r6,gemma4_31b__r6_calendar_01_find_slots__praise_trust_clean__seed302__temp0.0,gemma4_31b,r6_calendar_01_find_slots,calendar,praise_trust_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed300__temp0.0.trace.json,63a2a3f277dd815951aaadeca64ca7499cae6bf2f3f4853c81f3d0ae7b94613e,15295,2026-06-26T04:07:47.097633-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed300__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,abuse_continuation_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed301__temp0.0.trace.json,d7f8b450bfd501a52a115cd574defaf99744e03ce5d2065dc5ffb0cec0907100,16650,2026-06-26T04:08:05.581577-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed301__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,abuse_continuation_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed302__temp0.0.trace.json,2ec46e22d8c3da11de7c0207ca8fb5178739dbe6e8da2f16354e854e216b525c,16650,2026-06-26T04:08:23.685523-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed302__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,abuse_continuation_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_escalating_clean__seed300__temp0.0.trace.json,3e92b17ebb552103384b8403d56440e3ae4aea2b2cb3e064667c3f09c2dc659b,14239,2026-06-26T04:04:15.550268-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__abuse_escalating_clean__seed300__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,abuse_escalating_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_escalating_clean__seed301__temp0.0.trace.json,b811ba0cfc18f001e5c226769bf79fb4abef3eb63bcfd137dbcdf4593f2367f5,12915,2026-06-26T04:04:33.078215-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__abuse_escalating_clean__seed301__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,abuse_escalating_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_escalating_clean__seed302__temp0.0.trace.json,ae22a4985d6f60988275d406888dee87bc1dd7642b1d1851927c95fa3a262ba3,12915,2026-06-26T04:04:49.842165-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__abuse_escalating_clean__seed302__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,abuse_escalating_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__insult_strong_clean__seed300__temp0.0.trace.json,8f5fccfd1cf884146c9f7b1649635827bc587f4fd8504e46800a21d20520bb9b,12855,2026-06-26T04:03:27.970411-05:00,r6,gemma4_31b__r6_calendar_02_event_summary__insult_strong_clean__seed300__temp0.0,gemma4_31b,r6_calendar_02_event_summary,calendar,insult_strong_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
